source_image_key,x,y,canceled,sz_kind,cut_kind,porosity,pore_count,experience,image_hash
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,11,False,big,full,0.234488589349035,64439,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,11,False,big,cropped,0.312169312169312,941,1,68add87e2ec6927714e370a9fbcbfe07cccdb11d9454577aeac783d7224f45e7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,11,False,small,full,0.225440649923421,1253,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,11,False,small,cropped,0.299373130894870,45,1,d3bd8d0ce1c9e08c872fbb64e201892bfe8a146812114ecb248b50c6b3957186
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,10,False,big,full,0.237861372477872,68667,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,10,False,big,cropped,0.317166472567288,1027,1,68add87e2ec6927714e370a9fbcbfe07cccdb11d9454577aeac783d7224f45e7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,10,False,small,full,0.227480368604109,1314,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,10,False,small,cropped,0.302248677248677,50,1,d3bd8d0ce1c9e08c872fbb64e201892bfe8a146812114ecb248b50c6b3957186
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,big,full,0.255591540969080,80426,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,big,cropped,0.394923105961134,1889,2,b6f99e6659a61c81072194250bce68fc94ec98be052d33cff1786346902866fb
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,small,full,0.246050537380521,1437,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",30,2,False,small,cropped,0.375765931372549,101,2,6b02608272ed4883d488fbc9620e41d1f58968228c76c1161627c957b36574e0
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",23,1,False,big,full,0.255600274400316,80426,2,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",23,1,False,big,cropped,0.394923105961134,1889,2,b6f99e6659a61c81072194250bce68fc94ec98be052d33cff1786346902866fb
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",23,1,False,small,full,0.246250579356543,1437,2,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",23,1,False,small,cropped,0.375765931372549,101,2,6b02608272ed4883d488fbc9620e41d1f58968228c76c1161627c957b36574e0
72.53_jpeg_escal.jpg,21,11,True,big,full,0.134745051889768,161825,5,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,21,11,True,big,cropped,0.089737223873066,1939,5,8225c3a467a2aa1b09f2733575d2290ea04d4226cd3bd0a408275593316e036b
72.53_jpeg_escal.jpg,21,11,True,small,full,0.130737413096605,8263,5,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,21,11,True,small,cropped,0.077281901771698,181,5,0d7fc259ad7ffe6b811b715cbb0767aeeb0edc4f6e0f8a1105147d2866e41b5e
72.53_jpeg_escal.jpg,11,14,True,big,full,0.115224598428809,81231,5,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,11,14,True,big,cropped,0.072739473536667,1080,5,8225c3a467a2aa1b09f2733575d2290ea04d4226cd3bd0a408275593316e036b
72.53_jpeg_escal.jpg,11,14,True,small,full,0.106050587347080,5133,5,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,11,14,True,small,cropped,0.056997084548105,120,5,0d7fc259ad7ffe6b811b715cbb0767aeeb0edc4f6e0f8a1105147d2866e41b5e
72.53_jpeg_escal.jpg,11,25,True,big,full,0.001403479255511,32006,5,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,11,25,True,big,cropped,0.000989396445391,282,5,8225c3a467a2aa1b09f2733575d2290ea04d4226cd3bd0a408275593316e036b
72.53_jpeg_escal.jpg,11,25,True,small,full,0.000161372850002,177,5,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,11,25,True,small,cropped,0.000056066382597,3,5,0d7fc259ad7ffe6b811b715cbb0767aeeb0edc4f6e0f8a1105147d2866e41b5e
72.53_jpeg_escal.jpg,11,9,True,big,full,0.155087436535186,330504,5,a5593218103380aa3fe785f2c1e230c5f8dd476e8eda214d53421b351b97448e
72.53_jpeg_escal.jpg,11,9,True,big,cropped,0.104327273491814,3621,5,8225c3a467a2aa1b09f2733575d2290ea04d4226cd3bd0a408275593316e036b
72.53_jpeg_escal.jpg,11,9,True,small,full,0.152355292206514,11944,5,58c52e2561a180466e7fb4208aef59dedb5adae9e553b4efefc79d3a09977b0c
72.53_jpeg_escal.jpg,11,9,True,small,cropped,0.091107871720117,277,5,0d7fc259ad7ffe6b811b715cbb0767aeeb0edc4f6e0f8a1105147d2866e41b5e
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,2,False,big,full,0.309911469142510,66378,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,2,False,big,cropped,0.257713558423516,2322,1,87c7c47eb69ee11f287bdb09f496cea475f847fedf0aadb2f811bbf03d8c0fb9
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,2,False,small,full,0.293067927447073,1542,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,2,False,small,cropped,0.244164960514770,99,1,1736ff621cf4c96bc9d8d22c9cdd546f46a8fbf6b329e316c408daaa23b0bbd7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",13,-1,False,big,full,0.310023956575467,66378,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",13,-1,False,big,cropped,0.257713558423516,2322,1,87c7c47eb69ee11f287bdb09f496cea475f847fedf0aadb2f811bbf03d8c0fb9
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",13,-1,False,small,full,0.293796325228072,1542,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",13,-1,False,small,cropped,0.244164960514770,99,1,1736ff621cf4c96bc9d8d22c9cdd546f46a8fbf6b329e316c408daaa23b0bbd7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,1,False,big,full,0.309947178422891,66378,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,1,False,big,cropped,0.257713558423516,2322,1,87c7c47eb69ee11f287bdb09f496cea475f847fedf0aadb2f811bbf03d8c0fb9
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,1,False,small,full,0.293145787125492,1542,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",24,1,False,small,cropped,0.244164960514770,99,1,1736ff621cf4c96bc9d8d22c9cdd546f46a8fbf6b329e316c408daaa23b0bbd7
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,8,True,big,full,0.243987881882916,75601,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,8,True,big,cropped,0.258334148940798,1587,1,ee238e9b457d853d08c347099d8bc6cec41c72a9c03a1ac382eae20c00fd32dd
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,8,True,small,full,0.230751499567162,1490,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,8,True,small,cropped,0.246204706598808,99,1,381ce78134ef560cdd8974eae4c47000df3161ef23b01daca33a9a6010fbb5c0
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",28,11,True,big,full,0.234488589349035,64439,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",28,11,True,big,cropped,0.244100779176998,961,1,ee238e9b457d853d08c347099d8bc6cec41c72a9c03a1ac382eae20c00fd32dd
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",28,11,True,small,full,0.225440649923421,1253,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",28,11,True,small,cropped,0.235851929183522,70,1,381ce78134ef560cdd8974eae4c47000df3161ef23b01daca33a9a6010fbb5c0
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,7,True,big,full,0.248202952863110,82839,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,7,True,big,cropped,0.316020504485578,3230,1,d187dc667009d01c1a261d214818e648a560c46ad350a7c978fa025552b8f118
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,7,True,small,full,0.233240960337665,1773,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,7,True,small,cropped,0.303599818305701,163,1,f156468d6837b9af8aafc64906e95c63814644aa6f1ec9394a4e8c8107a06519
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,True,big,full,0.223338750520760,50005,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,True,big,cropped,0.287315999034749,1269,1,d187dc667009d01c1a261d214818e648a560c46ad350a7c978fa025552b8f118
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,True,small,full,0.215803465780159,1049,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,True,small,cropped,0.278185328185328,90,1,f156468d6837b9af8aafc64906e95c63814644aa6f1ec9394a4e8c8107a06519
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,13,True,big,full,0.227220246905996,54666,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,13,True,big,cropped,0.216897904208738,1521,1,bbc34cc43f96b8e6ca6a12e9d020e4d8dafa16a7850ab606e9c5c1c73a6eba26
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,13,True,small,full,0.219668789025883,1113,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",19,13,True,small,cropped,0.205862170375453,84,1,06750730f48dd6e7ebfd7e929371790ade5230dd3ce31da5c122e5e5e911f623
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,18,True,big,full,0.206503520691864,34378,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,18,True,big,cropped,0.188548967829951,990,1,bbc34cc43f96b8e6ca6a12e9d020e4d8dafa16a7850ab606e9c5c1c73a6eba26
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,18,True,small,full,0.192781588234993,748,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,18,True,small,cropped,0.166830049341568,54,1,06750730f48dd6e7ebfd7e929371790ade5230dd3ce31da5c122e5e5e911f623
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,10,False,big,full,0.237861372477872,68667,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,10,False,big,cropped,0.227446765486803,1530,1,a6a9a1a7027ac42a678256f79760fe7429d1e85bb6e56bc94af1873d3f2273cf
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,10,False,small,full,0.227480368604109,1314,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,10,False,small,cropped,0.219725343320849,60,1,f824ec1a3ba83f080b6de0ce8da0d2370e252fba7ab2d7a0e2eaf8a2fb781f68
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,False,big,full,0.223338750520760,50005,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,False,big,cropped,0.210550247489933,724,1,a6a9a1a7027ac42a678256f79760fe7429d1e85bb6e56bc94af1873d3f2273cf
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,False,small,full,0.215803465780159,1049,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,14,False,small,cropped,0.204181392977089,42,1,f824ec1a3ba83f080b6de0ce8da0d2370e252fba7ab2d7a0e2eaf8a2fb781f68
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,15,False,big,full,0.219308689450211,45477,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,15,False,big,cropped,0.206391163774156,625,1,a6a9a1a7027ac42a678256f79760fe7429d1e85bb6e56bc94af1873d3f2273cf
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,15,False,small,full,0.211280433145685,972,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",30,15,False,small,cropped,0.198343619771061,36,1,f824ec1a3ba83f080b6de0ce8da0d2370e252fba7ab2d7a0e2eaf8a2fb781f68
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",15,7,False,big,full,0.248202952863110,82839,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",15,7,False,big,cropped,0.307238638467234,460,3,22aa78e1420f30a829f33deb84b0f9602b65161ea86e793b9a587110f9321f46
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",15,7,False,small,full,0.233240960337665,1773,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",15,7,False,small,cropped,0.301138467234358,25,3,ae93c3aced98895465b6e8fad35f1c6079782ededef7adfca54fc8ce002ee229
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,10,False,big,full,0.237861372477872,68667,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,10,False,big,cropped,0.292706260412810,430,3,22aa78e1420f30a829f33deb84b0f9602b65161ea86e793b9a587110f9321f46
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,10,False,small,full,0.227480368604109,1314,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,10,False,small,cropped,0.294890781192151,22,3,ae93c3aced98895465b6e8fad35f1c6079782ededef7adfca54fc8ce002ee229
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",14,4,False,big,full,0.309114249858731,66381,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",14,4,False,big,cropped,0.309556934931507,446,3,22aa78e1420f30a829f33deb84b0f9602b65161ea86e793b9a587110f9321f46
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",14,4,False,small,full,0.292728828058169,1543,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",14,4,False,small,cropped,0.301277304701962,25,3,ae93c3aced98895465b6e8fad35f1c6079782ededef7adfca54fc8ce002ee229
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,9,True,big,full,0.241037386592637,72123,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,9,True,big,cropped,0.440039527371642,614,3,b4fa2d04b98ab25ec1824ff9ca6353bf1619ff6ea8925cdb6ec2fcc36216c2fe
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,9,True,small,full,0.229212746448933,1406,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",12,9,True,small,cropped,0.428992406211039,45,3,db5d3d100187a8edadb79b00ff8299c14e6737f6bf6bf8e48b262a9b4dcc006e
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,16,True,big,full,0.215131839559099,41734,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,16,True,big,cropped,0.413530332653292,296,3,b4fa2d04b98ab25ec1824ff9ca6353bf1619ff6ea8925cdb6ec2fcc36216c2fe
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,16,True,small,full,0.205916311090394,871,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,16,True,small,cropped,0.399788431750349,21,3,db5d3d100187a8edadb79b00ff8299c14e6737f6bf6bf8e48b262a9b4dcc006e
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",29,15,True,big,full,0.219308689450211,45477,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",29,15,True,big,cropped,0.418039144848691,316,3,b4fa2d04b98ab25ec1824ff9ca6353bf1619ff6ea8925cdb6ec2fcc36216c2fe
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",29,15,True,small,full,0.211280433145685,972,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",29,15,True,small,cropped,0.406626619819411,25,3,db5d3d100187a8edadb79b00ff8299c14e6737f6bf6bf8e48b262a9b4dcc006e
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,7,True,big,full,0.248202952863110,82839,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,7,True,big,cropped,0.443924968831463,771,3,b4fa2d04b98ab25ec1824ff9ca6353bf1619ff6ea8925cdb6ec2fcc36216c2fe
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,7,True,small,full,0.233240960337665,1773,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",21,7,True,small,cropped,0.430239147682194,50,3,db5d3d100187a8edadb79b00ff8299c14e6737f6bf6bf8e48b262a9b4dcc006e
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,2,False,big,full,0.309911469142510,66378,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,2,False,big,cropped,0.422572844920362,261,3,9a80e3c768c5f00b6fbec0beffd2cd5e197902b1664a14f87119542e918727a3
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,2,False,small,full,0.293067927447073,1542,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",18,2,False,small,cropped,0.406909169177787,21,3,afad77902a844038ee39e1fee6f9df1d78aca26383c7ed1a78451040ff891bea
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,9,False,big,full,0.241037386592637,72123,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,9,False,big,cropped,0.419843682737839,240,3,9a80e3c768c5f00b6fbec0beffd2cd5e197902b1664a14f87119542e918727a3
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,9,False,small,full,0.229212746448933,1406,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",22,9,False,small,cropped,0.406371071889798,17,3,afad77902a844038ee39e1fee6f9df1d78aca26383c7ed1a78451040ff891bea
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,11,False,big,full,0.234488589349035,64439,3,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,11,False,big,cropped,0.412404487731382,207,3,9a80e3c768c5f00b6fbec0beffd2cd5e197902b1664a14f87119542e918727a3
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,11,False,small,full,0.225440649923421,1253,3,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",27,11,False,small,cropped,0.403572965992251,16,3,afad77902a844038ee39e1fee6f9df1d78aca26383c7ed1a78451040ff891bea
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,10,False,big,full,0.197534641061179,84538,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,10,False,big,cropped,0.200269897743457,1352,5,c39644a1e2bb9cac1aecee173420d72ba87b3156699510472c702177f9219396
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,10,False,small,full,0.191477337321055,1522,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,10,False,small,cropped,0.192896564002136,70,5,c3b1aae2d229ea30a9088c290ae99eaa1a4a5bc4015def91de531861a8e3797d
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",20,9,False,big,full,0.199995165909351,85879,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",20,9,False,big,cropped,0.202998083385259,1363,5,c39644a1e2bb9cac1aecee173420d72ba87b3156699510472c702177f9219396
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",20,9,False,small,full,0.193302856992943,1499,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",20,9,False,small,cropped,0.193786718889087,69,5,c3b1aae2d229ea30a9088c290ae99eaa1a4a5bc4015def91de531861a8e3797d
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,7,False,big,full,0.207241901051691,87493,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,7,False,big,cropped,0.205687672467509,1335,5,c39644a1e2bb9cac1aecee173420d72ba87b3156699510472c702177f9219396
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,7,False,small,full,0.198859214173903,1657,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",18,7,False,small,cropped,0.194765889264732,69,5,c3b1aae2d229ea30a9088c290ae99eaa1a4a5bc4015def91de531861a8e3797d
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",1,30,False,big,full,0.000003377381611,68,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",1,30,False,big,cropped,0.000001738583764,2,5,c39644a1e2bb9cac1aecee173420d72ba87b3156699510472c702177f9219396
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",1,30,False,small,full,0.000000000000000,0,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",1,30,False,small,cropped,0.000000000000000,0,5,c3b1aae2d229ea30a9088c290ae99eaa1a4a5bc4015def91de531861a8e3797d
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",19,4,False,big,full,0.255104157510707,80428,5,96d32ea0ad6dd0027430d440345533260d54be4d628596e43a6f80a45fe155df
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",19,4,False,big,cropped,0.206064945144205,1321,5,c39644a1e2bb9cac1aecee173420d72ba87b3156699510472c702177f9219396
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",19,4,False,small,full,0.245667943437311,1439,5,8bba162dfb800925e7add02aea38ad6333015c2a623fcb392afe3fbd00fdfe98
"2-SMC-1-AL_73,97m_n=_2,5x_cesc.jpg",19,4,False,small,cropped,0.194832650881253,71,5,c3b1aae2d229ea30a9088c290ae99eaa1a4a5bc4015def91de531861a8e3797d
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",23,8,False,big,full,0.243987881882916,75601,1,955c560c37ed11c42db316f3a6d1cad49707f00e2d65c5f89049c291f7819f16
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",23,8,False,big,cropped,0.381954984444847,928,1,f6312c00cc13741738fc154d32390d0dfa0f0b759ffe6e852c01fbfc678d1fa1
"2-SMC-1-AL_72,99m_n=_2,5x_cesc.jpg",23,8,False,small,full,0.230751499567162,1490,1,bd22ebc18d9f1c95431b24deab1b15d8bae3abe2256b669899e30c138d5cf3bb
